txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type
f999451a390d7557c789579fa8410f8a6acd8f87f98226aa126e1d2e62354ab5,"[""bc1qd7u6ahx9lwu0zvw8jpfn64fqrygtvpp3tfvw36n"", ""bc1qrlve27cxsspy20wns2n9lhf263kf6t4ljehkq07""]","[""3AGtFFJaaD5KUVuhp6e3oPnvLtSv7mkrvd"", ""bc1qvfp3ys8phvwns8fvyzjpvzscyy305xnh8zc2az4"", ""bc1qjhj95n6y4p7rq2ykdcamhpyx24s29a2tch5knx8""]","[0.88725858, 0.88725858]","[0.58996097, 0.58996097, 0.58996097]",0.00463424,P2WSH
ace1218c72673765dd0c397ab00ad4adf48b29d2174f4eba28a81935c140528c,"[""1EqD1SX7sAmUvNLt4vHqUGNhJEMBSJogxX""]","[""3eHZSsBXasvo9ix6oxwh9k1wzPMgFjuMLH""]",[0.85898119],[0.65162453],0.0001,P2PKH
43fee3b7c0260d3396eb4816988a0d0da5bf48e29c1052be9fc613f80b500ba2,"[""bc1q246x5rsxf2sxnqas2fr6wgzapue4vnk5xkdrsvl""]","[""bc1qvcp5pqceg4wt53h8dspu64wzm28gp39q849e9ch""]",[0.34571925],[0.04763071],0.0001,P2PKH
8d86d9310684f14a3d22f0606b80ef568bd37aa81a035fdbdc549580c2afc522,"[""38dZCVgEkSXn52x6291mZsLgxjXCDpWMur"", ""1Sdsa8X6V3Y2pHqPMsAHXFXcKcYtawze2R""]","[""bc1q8wepqgr2u9z7l2lukd5ndp2ld3a34frv30pqz65"", ""bc1qew6yfrvjp54watyuwq9smxuss9y5jwmye4az607""]","[0.19935597, 0.19935597]","[0.1983844, 0.1983844]",0.00194314,P2WPKH
51d411f5b6941bf2e149e64971ac1fa7e2676d0330122e6123b28687186e3ad9,"[""1V1Mq38snWxZxi9jSvH2wFgPQutvbBSso9""]","[""bc1qkmjx7hwa3ncdj5styy4fd26zxd65gnvrx86w3d5""]",[2.30967411],[2.29870531],0.0109688,P2SH
1047de89fbf2c1388c923ee487960cbf8fdb4451b3a3eeec2adfdc7e411f9f20,"[""bc1qydwkgru59mmctdnuaxtalxtxj2aasqg55vlkgpj"", ""bc1qhmys6qdyzlfxk32pw9t385ag6mjfnvg34zyhggr"", ""bc1qjc2cjgem409elzey9m2upsw42sr3vv0fssu6776""]","[""bc1qcflwt6wlc8ejtk59yxxptg32kfgml4r7ealmym8"", ""bc1q9f96nm70xv35d0kw9je8p8fcjc0sjg3l3ccwxdh""]","[0.174722, 0.174722, 0.174722]","[0.26097838, 0.26097838]",0.00220923,P2SH
1c0f6b0d3e229a43797e9bf2a419f8fb4b36f741f92f98d04e71c9b7f354df04,"[""bc1q246x5rsxf2sxnqas2fr6wgzapue4vnk5xkdrsvl""]","[""3YcDpn1nLApBkRZeF5Nj4KsNJ7EoUCvYZU""]",[0.44414053],[0.42276135],0.0001,P2PKH
9d554ca1ef9092bf814aa68f7f945b9afe415a2f56e86ba4c171228ab6c7257f,"[""bc1qx458ktyvj96ffhn2ul2utx7av8hyhj9t5pug3pl"", ""bc1qr6prwrgkx4qdrsnkdusnfe0nc6ltd93ak08qzrj""]","[""3iUUDAq23aAd3a4FBxbZ2ifH5TzsAqbopB""]","[1.06972682, 1.06972682]",[2.13445621],0.00499743,P2PKH
ee4a23a21d7569266f08b69143dc19f914e31421816fe1ba97d4f5a10e7c74c5,"[""3vhhQEKHUeJMtUoimKCK3sj1ZaiJCEaFYw""]","[""bc1qcqu73eq6qx7jhs6frkmwdgmlhrtzeh2sg5sck2a"", ""3vhhQEKHUeJMtUoimKCK3sj1ZaiJCEaFYw""]",[2.61727114],"[1.30544854, 1.30544854]",0.00637406,P2WSH
3ca39142bb953b19c7681048b0f03397f4a5694575f2250d10f80d1afc95fddf,"[""3ntm3dq1vATzRzutJss6M5fe4djkR66D5b""]","[""bc1qpsfwp6zmmnsw3euwe520ypru2ks98wws9tfd2ne""]",[1.34174029],[1.3409953],0.00074499,P2SH
b947e1686f442b6cb2654461c587806a54861aa3abf5941820a0b0b9852c8e82,"[""bc1qzu53u6wrlvnv6elrtxqhc4kx65e8l7p0knql5rg"", ""bc1q034j4jzyzgj8sex4lk3g3w757p7dlg4wtcu8gdw""]","[""bc1qu0zuksue4nrc9lleydldl56gaazvv2gwmensddy"", ""1BDpjmspWAKW8rt2CqqFTvhGpWd82NbBsb"", ""bc1q034j4jzyzgj8sex4lk3g3w757p7dlg4wtcu8gdw""]","[2.33382165, 2.33382165]","[1.55120848, 1.55120848, 1.55120848]",0.01401787,P2WSH
7cf83ef9529d541894d5b60216993eb21ab33721cc077daff9dc58c427956b7a,"[""bc1q246x5rsxf2sxnqas2fr6wgzapue4vnk5xkdrsvl""]","[""1BexLx4Ywkd3j3GDSRFRAv2n5zgR4rsant""]",[0.49088243],[0.38686074],0.0001,P2PKH
047e2abdff01acd5b06f1dbcb99583f6b57ae48189c2a6268d32d2d134188564,"[""3xHKfzJzWk3ZvqZVdEW8NP1omFDf2aHKcc""]","[""19nfijfy9u9toouBtEacdKrwKuRFJXmFvd""]",[0.38570452],[0.36752655],0.0001,P2PKH
9de6cb2ded4ee7f820344fbbea61cc6873147d3b30d5ecfcbe90dd8300dc5bb3,"[""169DBucqXXYk7T5pvUKNptbmLi2pDr9E88"", ""bc1q4l6thqgjywktpt57pf5zx5cn922megkt3tyyfcd"", ""1Rm72VSC2fbUu3J168bbCf29kHaMrncW4p""]","[""3ZmkxTTb274dzgEKxW1qF6gp5wUMtGwguV"", ""bc1qshef3jvkp605w2t3agqrm7xj59ct40huvf5y9e2""]","[0.94253261, 0.94253261, 0.94253261]","[1.4111768, 1.4111768]",0.00524423,P2TR
dde940abd27db62b86f5121ec72e0c99f8dfb3398c5a05a082076d8d2165d76c,"[""bc1q4gxe47094p5fd2ecpha9e0ruhj2x42c2rhmv800"", ""11V1B6etRomhCeXQwc3BVxdnM1E7X6MmYD"", ""39vTP8idyC8h48rTALtcnecAyr6rVzbqHj""]","[""1xn5iueTyG3psrMgR7rt19eLtxGjNL7QTq"", ""bc1qme5erkp79dje49vtq46lyardpg2k4cjjl42skr4""]","[0.8429406, 0.8429406, 0.8429406]","[1.26090085, 1.26090085]",0.00702012,P2WPKH
9fe9860608da4df9eb92d72a4793ce5ee29b0ae7a8762ba6449a81e3891b36d1,"[""1EqD1SX7sAmUvNLt4vHqUGNhJEMBSJogxX""]","[""3DDAykuUfNtEy2LE7NorkuZJLNQK21jfy1""]",[0.96761775],[0.24079557],0.0001,P2PKH
82b4b24f1628479aedc1d3447e89eab8d0e8e210ab759974bdbf8850e05f1e8b,"[""bc1q4jacsy27tnvpm9rra0cleh8u9ucdznrmzcn6a2k"", ""1Sdsa8X6V3Y2pHqPMsAHXFXcKcYtawze2R""]","[""bc1q603szws3vnxqjjqasshgmfgr83f57gympllxr55"", ""1hv5YLjzCi3CYFsruytTiu4RwW2bh83Zoh"", ""1Sdsa8X6V3Y2pHqPMsAHXFXcKcYtawze2R""]","[2.42714545, 2.42714545]","[1.61730973, 1.61730973, 1.61730973]",0.0023617,P2TR
1f26a67fde111415a9eab8bba37aed6634005ba25abbf1867e940bb17a0f2019,"[""1M5fNn8K1LTouZPbX6Hctr5tRkKKCoVzR8"", ""1bbE22na1T8y3XXL1UqRJKM5mV3JzVeuqw"", ""3fXEUVHmU6miMqFerh5VDfUPVLpmWKwifr""]","[""bc1qdqxgkeje3txr4072vvrtw94eaj428rtyvnjd03a""]","[0.19102459, 0.19102459, 0.19102459]",[0.57286372],0.00021006,P2TR
0194398e59f75b265e0263e3ff0dfb6b789999c1ff0c69e65d2090db4b4045ac,"[""18etd1TSboeNwgURfYtePNhJjh6VhnTfS2""]","[""3BMrL9duuLmB7Gv1cqEfF8i8ctvavtE7pu""]",[0.64426849],[0.08435379],0.0001,P2PKH
914e9d48bab5916f27a65face65455b2a96909d090bf2bd1f44dc46b72a3fe86,"[""bc1qvvptdgrtc289rxqaxxa8zjpl0pzflc7s2vty42u"", ""3KRhRoLoeFRVXXpPaRahkhE1z1Zxv4Mrsp"", ""3nhHAt2kW1qgsZqvWiRAyXy8DcDBkZqpUK""]","[""3h9ZoxAKnieHMgLUSmV7e5HptCjdjtrdpa"", ""1kah5v7nJ6mSPfUX8PoYx9gvojNxZZ81bY"", ""3KRhRoLoeFRVXXpPaRahkhE1z1Zxv4Mrsp""]","[0.63672769, 0.63672769, 0.63672769]","[0.63360562, 0.63360562, 0.63360562]",0.00936621,P2PKH
2e893b63037a32a6c6d272874bcb1b68bfd3deea6952d06ede00b0f2a05d2003,"[""3vhhQEKHUeJMtUoimKCK3sj1ZaiJCEaFYw""]","[""1H4PzFpB5yCPe7YSc7SG35jn2Ve13P9LP1"", ""3vhhQEKHUeJMtUoimKCK3sj1ZaiJCEaFYw""]",[0.66706807],"[0.3330684, 0.3330684]",0.00093128,P2SH
e1415119a5bab62847e7d4225027c13fd47cfa19196fb3732fafaa3f578c2d95,"[""3TzoCsgdKzrMQR1zr6xe8V9DXoUG86rySs""]","[""1PXYfswKgTyaGnc5gu27BonrkwEpdZBkUT""]",[0.12963189],[0.89794761],0.0001,P2PKH
7e0f1c10e4cfbd1644e878f9093c83f62c66264faa205e316b794c058a76233c,"[""1eshRCdwKDfQLkFaQ6j9ZbEctYfRMEw5Pn""]","[""bc1q3kzpzdnplazvljk4zqm5aups6ddralhznpfrmxs""]",[0.0377035],[0.03765046],5.304e-05,P2WPKH
5c8e59d0850b33875158c4f5ce7e5cabe13278780110abf55803ec122851411e,"[""1EqD1SX7sAmUvNLt4vHqUGNhJEMBSJogxX""]","[""1QFrJ3Uky9mEDtK3pHtVadSzFeDz3w4x6Q""]",[0.7917431],[0.48837955],0.0001,P2PKH
caad10d3a2afb4a9950a6e08144bb272122a00d3b11d0b951f6576a045d85bc9,"[""3RZik8BPZ3pqJZT21GxqUetRVgF7Hz4kaZ""]","[""bc1qpsfwp6zmmnsw3euwe520ypru2ks98wws9tfd2ne"", ""11jyLhUHwya9ZuSgju9YJQqS64eaDwH2YS""]",[0.70803429],"[0.35270276, 0.35270276]",0.00262876,P2WPKH
43942447c03ad1ff8aad49c53dae6271b0c8d6d8c354dde32d6082401cf53b48,"[""1YGCHqL2q7i3NxDxXpSobdxnz6hZRtx5ut""]","[""1f1idMhuGfVgesibPMfcpC3z78Tk4esFmE""]",[0.30881235],[0.48881747],0.0001,P2PKH
ad59fbf246fd001110035339ee638a0dc4753031423156a88532558a75d32727,"[""bc1qxxfu3lrxsktjw79tvx8rlrryck3p2rfnflw3fmx""]","[""bc1q0ldt6dl2awt39df445k7urz6zqarhn35se4mxc3"", ""bc1qxxfu3lrxsktjw79tvx8rlrryck3p2rfnflw3fmx""]",[3.67748033],"[1.83377612, 1.83377612]",0.00992809,P2WPKH
295ab3825d578a096b4bca55b462a9a07db60047201dbd793fb43ffa322c114a,"[""166o84nDCQgw5av5zCeo6ro8w3vSjVPRMu""]","[""1rs86sBAWGtaayXaR5mgt2ggPbxq95qfTx"", ""3G5CnaAAUQYxDJG7Agph3qL6FMWgGz2QTk""]",[3.17686325],"[1.58171826, 1.58171826]",0.01342672,P2PKH
76d0c9adef602a0526fbc626ed5a29655680fb5ca976b596375c27b91f5723dc,"[""1x6N4ke6JZaCQnNsLafjbqaX5Sf511KwbC""]","[""3ksiRUN787jGTyVcNzvfweJYNcbkB935Ch""]",[0.89313819],[0.4315279],0.0001,P2PKH
f55e6f7d9510937c8acefe146abca29ccc51235a5511284af61192b5574d6455,"[""1g8xyAetUekHH4meEjr3vRqw3qnBksH3Jb"", ""3HzYVwrUC7ATFBjnZkBrupW6fB9KFGEkxJ"", ""1LX7Ca6WoTWT4ToiPpka3L4zw5w2QmmyeR""]","[""3GW8kwTa1LEkaiwfqEJfpa9Nj7WCnT9RQ6""]","[0.13129811, 0.13129811, 0.13129811]",[0.3935396],0.00035473,P2WSH
4c8096002a3e9161e4085008296b53a5a96c2f12a36afc435637469a39d5b2ad,"[""3yvLs4uU72BZZ4T2oz4dqUru78UCwwkW3y""]","[""1VAAeyFjYZ7gu8M6ApFRCP2tbNB3K4UiGx""]",[0.80395229],[0.72182507],0.0001,P2PKH
7b61a12e34c4a6a9ab5c8e0c6791eb9cf4d0cc6226d24b7295d38d0de5cd6e3e,"[""3AGtFFJaaD5KUVuhp6e3oPnvLtSv7mkrvd""]","[""166o84nDCQgw5av5zCeo6ro8w3vSjVPRMu"", ""3G5CnaAAUQYxDJG7Agph3qL6FMWgGz2QTk"", ""bc1qvfp3ys8phvwns8fvyzjpvzscyy305xnh8zc2az4""]",[1.39511972],"[0.46323767, 0.46323767, 0.46323767]",0.00540671,P2PKH
c67d72ca2e261a6de8c0a35d62fe97047aa707f265086094e201743e6991b868,"[""3yCdy5rDGJaodxiabGZXRM5pWJfKRFWfYt""]","[""bc1qk9346qrrw8fxqz74675krmy4uj7ukgwa5agduc2"", ""38Hr17Bb9SoGhVorL59w9VzmESdDjMek7A"", ""3yCdy5rDGJaodxiabGZXRM5pWJfKRFWfYt""]",[3.47323844],"[1.15452104, 1.15452104, 1.15452104]",0.00967532,P2PKH
51bc313d38949a15861843a2d6ef0dd32c4395751cf3e978c9bbf48f02dbce11,"[""19trGmbUJ9rCXuz1mqpsjTxQ3doGvWQBoL""]","[""1zhro6Gro6B2MVDr9hhDgDzQGBZ8EAPoxN""]",[0.43941332],[0.4392716],0.00014172,P2SH
40537fe7a91b79cdda5e14e2bd88a09c03a83da6496a39695489bef0debbe442,"[""3G5CnaAAUQYxDJG7Agph3qL6FMWgGz2QTk"", ""3Ht3cFJQY4H8CtXdooznMYVuWPBKDtn4zX"", ""166o84nDCQgw5av5zCeo6ro8w3vSjVPRMu""]","[""bc1qcflwt6wlc8ejtk59yxxptg32kfgml4r7ealmym8"", ""166o84nDCQgw5av5zCeo6ro8w3vSjVPRMu""]","[0.56241293, 0.56241293, 0.56241293]","[0.8434454, 0.8434454]",0.00034797,P2WSH
f9258bf8c6172f3fbcb1f9d3a02b57b376bb8a3155fdce1c05ced3d3bdf6e7dd,"[""1dHkf8Cc6RzJD32tMAqt24Rc7DFLM3sG9h"", ""bc1qnrp7e7clenmr3s9rxthkc0myt6rxlcq60f9gkd5"", ""19kREoQQTroM291ow5KyA4mfeu4difXJQg""]","[""bc1q4cm5g5trz04sqjjghe905djrzae96q33e0sjker"", ""1dHkf8Cc6RzJD32tMAqt24Rc7DFLM3sG9h""]","[1.05099195, 1.05099195, 1.05099195]","[1.57378911, 1.57378911]",0.00539763,P2WPKH
db762ecc22cca8f6964fe56658d9d6632610b671789392a0c9199636146f88a4,"[""bc1qx458ktyvj96ffhn2ul2utx7av8hyhj9t5pug3pl"", ""bc1qvrs46t5nfrzl5mgkufycueen44h5lgdvpkjxh83"", ""3ufWrqsB68GomBgL6MkJnLGJrUsaw5tWsP""]","[""bc1qknl5q6f47yrr3gnkx5g0umzdgqc5gh3dqzuu36j"", ""3ufWrqsB68GomBgL6MkJnLGJrUsaw5tWsP""]","[1.55182627, 1.55182627, 1.55182627]","[2.31916871, 2.31916871]",0.01714139,P2SH
a08860205e5b2bb2825a708eb1d88b6da83c0d59d54791cb7b69d165d374a0e3,"[""bc1q7peykma8hacmhf6a9qvd0tvzhfak3r2empaf5jw"", ""bc1qnzdaalmuhfxysjmsyef43m9wr48xc4zdk9auc8g"", ""3xffvdVoLDav4LukjenySEGH7LbBwa8KPj""]","[""bc1qnzdaalmuhfxysjmsyef43m9wr48xc4zdk9auc8g"", ""34YryKNgoXbDPYT9wqVTb9fohbJz8zhUqV"", ""bc1q7peykma8hacmhf6a9qvd0tvzhfak3r2empaf5jw""]","[0.93019743, 0.93019743, 0.93019743]","[0.92773409, 0.92773409, 0.92773409]",0.00739002,P2TR
71562ad818b6dabfea83d08adea8305cd2d086240a490fff4e909912b053faca,"[""3cvHCZKkRSfN54V29r19oUCfDkAjfTipAj""]","[""3CncGL94xap5s2dSVXgb7JXbTZUXzs26Ft""]",[0.45271534],[0.65874775],0.0001,P2PKH
0a34f85fb4ae9e5c97347758c7e6d793737c115843099db9868ef578111cc0fb,"[""3Ht3cFJQY4H8CtXdooznMYVuWPBKDtn4zX""]","[""3ntm3dq1vATzRzutJss6M5fe4djkR66D5b"", ""1mgVaGRTdt6WHwNxK1mjjTfM4XDRDGqLaZ"", ""3Ht3cFJQY4H8CtXdooznMYVuWPBKDtn4zX""]",[4.4083256],"[1.46271811, 1.46271811, 1.46271811]",0.02017128,P2WPKH
f1f0d82c70debddf778cf7c7dc1f05bd446a143deec61a3b4b712f6c59f4befd,"[""1PWQCsctHRd6MGpivdvPjWtcWXjfPo68xp""]","[""3YQsCr4nFrWB949KH3Yw2c2SoTCxeZupYC""]",[0.89990069],[0.90283072],0.0001,P2PKH
65cdda7a8ee1dd372ff51be3ff5cfffdcbcff01e0efade5455019856773d6c6c,"[""bc1q4n0af7k453qt08gdjfaek73cuhe72sj4vtl3wef""]","[""bc1q48z4pj7sst4lptcxzr699fpk4hk7d0pa4u35s7l""]",[0.07215608],[0.53697283],0.0001,P2PKH
2a9b8c6f165a1a6714c08a1ba0c2697f57db7eb7760aade622903eb123294f91,"[""1fhg5dXFTGvgDKm4poQ4uZiDVte99kYkRa"", ""3DzW637dnR4PzXyr1igYGe7STxsGWBusJe"", ""bc1qxt97aan0rtle88jzh6l3y479sn7ackkv4tuw8zq""]","[""3BvLrKV47UrHMaWQi7Z5JTbEFAU4DhSyZL"", ""3zacWrr4uy1Zy7H2SbdiQSDB9ZqMRHs81e"", ""1fhg5dXFTGvgDKm4poQ4uZiDVte99kYkRa""]","[1.55888415, 1.55888415, 1.55888415]","[1.55450301, 1.55450301, 1.55450301]",0.01314344,P2SH
3295505be42b71e93f3cc61e8ba7904a31178b86495394439ad96818e83ab30e,"[""1rxMoTuenPwnWGfJuug1u22nqXjKAaRZPc""]","[""1hv5YLjzCi3CYFsruytTiu4RwW2bh83Zoh"", ""bc1q603szws3vnxqjjqasshgmfgr83f57gympllxr55"", ""1rxMoTuenPwnWGfJuug1u22nqXjKAaRZPc""]",[3.42609341],"[1.1373637, 1.1373637, 1.1373637]",0.01400231,P2WSH
7a60f97f18a83f1e453ab2a0b22fafc037e11669c1b40fee8162da78433addb7,"[""1FMD6P2VTFZqFjWATsq1KG6vkfvEWeqzYk""]","[""3cBmmXefUSSNKuUMJceieJzSUVLQZxjqGc""]",[0.44982146],[0.24856967],0.0001,P2PKH
b85be8128742eda6d7ffbf94e99ba7dec850f85ed8f2a12bd68894b879f40b67,"[""1gPpW4X3LJdP1JoDQSTjaftRB7LzEaghyY""]","[""3ysRU4SJ97X2GPGkndgja934muKJWn6cCP""]",[0.37137448],[0.25533487],0.0001,P2PKH
2c9f723750a13b2a5e6321d80cc2de4cfacdfdfc02929a0a238bdc3d309d275b,"[""3SbvYESFG3pWcWPk4EWabgHoxAvJsMXbB7""]","[""1rfh3HDY13yoc5p3N85GTqnvamMbL82BcR""]",[0.95790358],[0.80375546],0.0001,P2PKH
8100a90b10ec093e15f6f7656a04a877ffc6a0bc63832a57bff19e63c4fcd115,"[""3xHKfzJzWk3ZvqZVdEW8NP1omFDf2aHKcc""]","[""1MuskKhaBdyDP7jUqEzDZJRuGVivCkZMXr""]",[0.48517696],[0.12936465],0.0001,P2PKH
159c206967a7d3ca19965e1eb1ada607ce42045e2b402abb59e843ff7923b965,"[""3E1AznMPaXj46HqvMxHcCvaGQ75Jwoxspa""]","[""38Hr17Bb9SoGhVorL59w9VzmESdDjMek7A"", ""3E1AznMPaXj46HqvMxHcCvaGQ75Jwoxspa""]",[2.39897311],"[1.19597271, 1.19597271]",0.00702768,P2TR
b5107bafa67a562f8316db567c8034b1539f91dc96d91ded1cef3bf6b4d12dac,"[""3E1AznMPaXj46HqvMxHcCvaGQ75Jwoxspa""]","[""bc1qej9fu3pqupvzvku5kwt2xcezacjzekrf5c07yug"", ""3E1AznMPaXj46HqvMxHcCvaGQ75Jwoxspa""]",[0.29388181],"[0.14643124, 0.14643124]",0.00101933,P2WSH
963cacbf7663599ee2bc1541b357d4af4aa96135c3f925d90728ee46deacb3e6,"[""1YGCHqL2q7i3NxDxXpSobdxnz6hZRtx5ut""]","[""3qm97hiMXCn3pGWZqahK5A1a1DiGSRgVu7""]",[0.47761277],[0.41898056],0.0001,P2PKH
51054371e0905b067751c443a19f2b51c8ffe0e0acd0f8351de7f1e5e3cd985b,"[""1V2ZK48iExa27iW6m9DMY4tYz3gwNDTqCQ""]","[""18fVWTzvNSdTvfJxLLay2LtEd8i57WsxH5""]",[0.52608669],[0.75545069],0.0001,P2PKH
291ccbbdd5d482ca70c58a2fe92f14e103cbfceb0577cbc78614cd9d468a8300,"[""1zhro6Gro6B2MVDr9hhDgDzQGBZ8EAPoxN""]","[""1NFe4vR7UzDQaNHSzGmSKEDagv8dmYLFHs""]",[0.44321233],[0.44305627],0.00015606,P2WSH
33f7372e629995bce92d14c87e635f96e0690e779b2c8c7510a6aa1f448428a4,"[""bc1qk3jhu56n7gkxw8tltu5pg776zx5lp2lex63j68c""]","[""bc1q0ldt6dl2awt39df445k7urz6zqarhn35se4mxc3"", ""3gifqdueJSaj6JkB8YyXuqFpUokL7x9yrj""]",[4.03157565],"[2.01259036, 2.01259036]",0.00639492,P2TR
75bfc5d9ff67047b291f8fceb77738cba378558e72925e2293c3945e76432282,"[""bc1q4qk6ldyzvhr2uyccylysq5wh5yd4mzrcjv72ygz"", ""1mgVaGRTdt6WHwNxK1mjjTfM4XDRDGqLaZ"", ""3ntm3dq1vATzRzutJss6M5fe4djkR66D5b""]","[""3oX29fCkAHFqhJk2p6sjskZEnoHfvPxyKZ""]","[0.2806914, 0.2806914, 0.2806914]",[0.83932022],0.00275398,P2TR
c1efb45e0602cadb5781c4127a04f4d43a8e63264d40fede9f80d44a563ca343,"[""1TvG2fyHvLN5ZE58118s8iAUegLMowywSw""]","[""1NZrDu9SpVdJqQYiiU4gUCfEesyR7MwJjP""]",[0.55137781],[0.98051731],0.0001,P2PKH
48858657a49e53553ac1f16abba67e9073eefd3c7d748dcb52b11df2970e4ac1,"[""1C298fZDhmAck7px72KgxQi5hd6mrb8znM"", ""3LthH1w5iVkheVn6DhJaUXRkLhGF7C7YmB"", ""bc1qh3n88dq24v9wynqvjq5ywpvx2cvc6gzq3lt5c5c""]","[""1yVyHMRuGqvWSAjVxZvdSB4BUAU7tVSzZT"", ""1rs86sBAWGtaayXaR5mgt2ggPbxq95qfTx"", ""3LthH1w5iVkheVn6DhJaUXRkLhGF7C7YmB""]","[0.98383192, 0.98383192, 0.98383192]","[0.98313263, 0.98313263, 0.98313263]",0.00209787,P2SH
53aa88993a42a98eb2bc11d7a1ca5273bfd23b38ba312cd639125c9a7f2153f5,"[""3RZik8BPZ3pqJZT21GxqUetRVgF7Hz4kaZ"", ""bc1q7lv0nsp4vkdvqtfw3xuhdw9huhd6nyfls2ajvq5""]","[""3rgAgALTxfR2ytAm1MU1sU32gHEWkm6oLV"", ""1JQbXVSgexD43G46EciP6jtGCnMHbj6WhU""]","[0.00426857, 0.00426857]","[0.00425685, 0.00425685]",2.343e-05,P2SH
8ebb243832f42f2dbcbbaf580691750f5f011a7bd15d1466b0f93bf9d5879250,"[""1YGCHqL2q7i3NxDxXpSobdxnz6hZRtx5ut""]","[""1M5GSTjxiesqW6jNsksgUdfFRvUdAoKkPT""]",[0.72727575],[0.4011752],0.0001,P2PKH
d3af32c5935ea901641e1c716921a2d5459f9a343e1890f5dcf72f1279cec253,"[""3xHKfzJzWk3ZvqZVdEW8NP1omFDf2aHKcc""]","[""bc1qs20z2kn4kcak900n9trykgv89du7vqy2f3qntnj""]",[0.24995588],[0.38708532],0.0001,P2PKH
675ed560fb8a335b378bfdd5b3948c9041f9cbd7bb6b1c471cbb60467e22d3bf,"[""1zqPiHANQZF1rkXWn3H2dg2kpNQpsr5Whj""]","[""3p5AJkaH8ghwWV53SKF6xqaxzfG3kUevBa"", ""1zqPiHANQZF1rkXWn3H2dg2kpNQpsr5Whj""]",[3.38794955],"[1.69052655, 1.69052655]",0.00689645,P2TR
2449c08418e31d37c6dd305445b244b636fba40f8e137d1783d418b4c1b856cd,"[""bc1qvfp3ys8phvwns8fvyzjpvzscyy305xnh8zc2az4"", ""bc1q29lwt2l2tcdhnjxcag7wvhlnslff8mq6kg33ayp""]","[""1Rm72VSC2fbUu3J168bbCf29kHaMrncW4p"", ""169DBucqXXYk7T5pvUKNptbmLi2pDr9E88"", ""bc1qvfp3ys8phvwns8fvyzjpvzscyy305xnh8zc2az4""]","[2.27714124, 2.27714124]","[1.51518309, 1.51518309, 1.51518309]",0.00873321,P2WSH
405de002591f0cdb75a9263f180c4a96968fdbec2438c15674b52db17df8b2b5,"[""1gVkJmoboYBtSFieqD5dWochGeXGB487TT""]","[""1XrgjZ4mhRR8SuyNCS4EbEktoZz1ip58B3"", ""bc1qvaz225knvuc7hsw9my8ghhxvra0pcslrnzav8hw""]",[1.63674467],"[0.81498288, 0.81498288]",0.00677891,P2WSH
e9b77f4c3ab3a864957aa532c563efbcbdcc321fe26f92d03e78d0c271a0311f,"[""3wAmxmkMidN4PRFUvMh2f9cw9FafA76iPh""]","[""3ugASMbeRFrCPVEaazJyfGZgk3cVuHocMd""]",[4.63513291],[4.61866442],0.01646849,P2WSH
4de67a5a3a8d02ea84e9b015ae26612fdf5f2928e102c6d23a099a8554edbbe0,"[""bc1q246x5rsxf2sxnqas2fr6wgzapue4vnk5xkdrsvl""]","[""1ubmggpkcqL5iu7EM2zAMtp9SguoLhXVXZ""]",[0.34167957],[0.18079518],0.0001,P2PKH
c46f94b28538119751e56478040c9ea6b31a8cbd01ee6e4addb1d35a659e6760,"[""bc1q4l6thqgjywktpt57pf5zx5cn922megkt3tyyfcd"", ""1Rm72VSC2fbUu3J168bbCf29kHaMrncW4p"", ""169DBucqXXYk7T5pvUKNptbmLi2pDr9E88""]","[""bc1qs94anzvyqsa46n9unu3cz4u3q74ddmkd70ctea6"", ""bc1qry08mfudxkejrq5k2ty5gmdtg4cde0t3gftkhm4"", ""169DBucqXXYk7T5pvUKNptbmLi2pDr9E88""]","[1.2019919, 1.2019919, 1.2019919]","[1.19748114, 1.19748114, 1.19748114]",0.01353229,P2TR
a707ae93eab8bd6bedfa0130e3f539d50c6ae19e6b6e146b8680df1f37a2b349,"[""1sQnNTdr5tL2RGwYon5tj4wgt7NcNBZ4iC""]","[""bc1qk9346qrrw8fxqz74675krmy4uj7ukgwa5agduc2"", ""1sQnNTdr5tL2RGwYon5tj4wgt7NcNBZ4iC""]",[0.94066478],"[0.46979855, 0.46979855]",0.00106769,P2WSH
9a7142657291674ba182a8e8ec708b48ff5fee32b3e7bf51834b2ee73f051edd,"[""1EqD1SX7sAmUvNLt4vHqUGNhJEMBSJogxX""]","[""1tNoebgpQpKGjNuTZyfjxV44hBbhMi4RoT""]",[0.60242077],[0.27553557],0.0001,P2PKH
0407cdb441f5d4fc7e692d770bff7a2a3fdf9e3ca2905d1668cc3f4d11abb92c,"[""1PWQCsctHRd6MGpivdvPjWtcWXjfPo68xp""]","[""bc1qszkf2l4ly7e8m5amjtm40n7nv49xjw8hr7ezjz2""]",[0.19177971],[0.89933163],0.0001,P2PKH
171a261951185cd7feec5d26625bbbd6ff92ddb0e388ca25ad1668c5445da6a7,"[""1DNysWnBHAJse9skEtB2fTGv5S9WW4G6ej""]","[""3Zbns1RnjZzFXgAGG9AHJnMwiVcT81PqPs"", ""1DNysWnBHAJse9skEtB2fTGv5S9WW4G6ej""]",[2.66947091],"[1.33137771, 1.33137771]",0.00671549,P2TR
