txid,timestamp,inputs,outputs,input_amount,output_amount,fee
tx_3195514_230459267,2025-09-15T18:24:50.534433,"[""wallet_3195514""]","[""wallet_230459267""]",4.1973,8.9074,0.0043
tx_89273_230468674,2025-09-15T18:25:50.534433,"[""wallet_89273""]","[""wallet_230468674""]",4.2442,5.2715,0.0012
tx_232367889_57714315,2025-09-15T18:26:50.534433,"[""wallet_232367889""]","[""wallet_57714315""]",2.0486,6.7382,0.0016
tx_75600864_75598035,2025-09-15T18:27:50.534433,"[""wallet_75600864""]","[""wallet_75598035""]",6.9165,8.2135,0.0036
tx_230515113_81098936,2025-09-15T18:28:50.534433,"[""wallet_230515113""]","[""wallet_81098936""]",4.1179,0.9411,0.003
tx_86363021_231992550,2025-09-15T18:29:50.534433,"[""wallet_86363021""]","[""wallet_231992550""]",7.9056,7.1804,0.0026
tx_230405658_232897807,2025-09-15T18:30:50.534433,"[""wallet_230405658""]","[""wallet_232897807""]",9.4106,9.2793,0.0013
tx_232404334_3395080,2025-09-15T18:31:50.534433,"[""wallet_232404334""]","[""wallet_3395080""]",1.4975,0.5619,0.0012
tx_230543148_2880930,2025-09-15T18:32:50.534433,"[""wallet_230543148""]","[""wallet_2880930""]",2.0726,7.9226,0.0015
tx_231990866_192577935,2025-09-15T18:33:50.534433,"[""wallet_231990866""]","[""wallet_192577935""]",8.9959,9.0525,0.0031
tx_232047756_3873829,2025-09-15T18:34:50.534433,"[""wallet_232047756""]","[""wallet_3873829""]",7.5682,5.0242,0.0026
tx_1913117_232124773,2025-09-15T18:35:50.534433,"[""wallet_1913117""]","[""wallet_232124773""]",0.8323,3.4408,0.0028
tx_54309947_29915460,2025-09-15T18:36:50.534433,"[""wallet_54309947""]","[""wallet_29915460""]",4.9204,3.8296,0.0038
tx_55017802_230548563,2025-09-15T18:37:50.534433,"[""wallet_55017802""]","[""wallet_230548563""]",9.2786,9.1649,0.0002
tx_230524176_230524173,2025-09-15T18:38:50.534433,"[""wallet_230524176""]","[""wallet_230524173""]",7.961,6.7747,0.0013
tx_204222932_230531551,2025-09-15T18:39:50.534433,"[""wallet_204222932""]","[""wallet_230531551""]",2.8058,4.5676,0.0027
tx_54732026_31500102,2025-09-15T18:40:50.534433,"[""wallet_54732026""]","[""wallet_31500102""]",0.5397,8.3033,0.0003
tx_230349398_2881273,2025-09-15T18:41:50.534433,"[""wallet_230349398""]","[""wallet_2881273""]",1.4138,7.7159,0.002
tx_230432810_232042915,2025-09-15T18:42:50.534433,"[""wallet_230432810""]","[""wallet_232042915""]",7.5758,7.6042,0.001
tx_230452774_232354183,2025-09-15T18:43:50.534433,"[""wallet_230452774""]","[""wallet_232354183""]",1.2082,9.8194,0.0038
tx_232053393_232468003,2025-09-15T18:44:50.534433,"[""wallet_232053393""]","[""wallet_232468003""]",4.9896,1.4804,0.0014
tx_75984917_234469735,2025-09-15T18:45:50.534433,"[""wallet_75984917""]","[""wallet_234469735""]",7.887,5.5523,0.001
tx_13239483_2713190,2025-09-15T18:46:50.534433,"[""wallet_13239483""]","[""wallet_2713190""]",2.2275,3.7202,0.0044
tx_234442470_234442472,2025-09-15T18:47:50.534433,"[""wallet_234442470""]","[""wallet_234442472""]",8.6493,5.7705,0.0032
tx_230544163_230544483,2025-09-15T18:48:50.534433,"[""wallet_230544163""]","[""wallet_230544483""]",9.9942,9.0385,0.0022
tx_230518029_230442136,2025-09-15T18:49:50.534433,"[""wallet_230518029""]","[""wallet_230442136""]",0.4244,8.2621,0.0017
tx_232040293_195237909,2025-09-15T18:50:50.534433,"[""wallet_232040293""]","[""wallet_195237909""]",1.4772,4.012,0.0014
tx_3877919_3687692,2025-09-15T18:51:50.534433,"[""wallet_3877919""]","[""wallet_3687692""]",9.9924,7.7461,0.0038
tx_89273_232440017,2025-09-15T18:52:50.534433,"[""wallet_89273""]","[""wallet_232440017""]",2.3516,7.2392,0.0043
tx_230404572_230539733,2025-09-15T18:53:50.534433,"[""wallet_230404572""]","[""wallet_230539733""]",1.6135,9.5441,0.0039
tx_232431860_87910417,2025-09-15T18:54:50.534433,"[""wallet_232431860""]","[""wallet_87910417""]",8.6657,9.0877,0.0015
tx_230459870_3272533,2025-09-15T18:55:50.534433,"[""wallet_230459870""]","[""wallet_3272533""]",7.0573,7.1343,0.0035
tx_232358176_75604045,2025-09-15T18:56:50.534433,"[""wallet_232358176""]","[""wallet_75604045""]",7.3208,3.3864,0.0047
tx_230658518_232019128,2025-09-15T18:57:50.534433,"[""wallet_230658518""]","[""wallet_232019128""]",3.6228,1.8436,0.0024
tx_230400505_230405614,2025-09-15T18:58:50.534433,"[""wallet_230400505""]","[""wallet_230405614""]",10.3105,7.5893,0.0012
tx_231017514_2863012,2025-09-15T18:59:50.534433,"[""wallet_231017514""]","[""wallet_2863012""]",3.1689,0.2211,0.0046
tx_51096093_4642209,2025-09-15T19:00:50.534433,"[""wallet_51096093""]","[""wallet_4642209""]",7.516,3.5879,0.0008
tx_230451699_230451698,2025-09-15T19:01:50.534433,"[""wallet_230451699""]","[""wallet_230451698""]",7.3666,3.6264,0.0014
tx_232435643_232435639,2025-09-15T19:02:50.534433,"[""wallet_232435643""]","[""wallet_232435639""]",6.9092,4.4404,0.0014
tx_71785469_232658506,2025-09-15T19:03:50.534433,"[""wallet_71785469""]","[""wallet_232658506""]",2.855,7.0214,0.0032
tx_232650109_232956040,2025-09-15T19:04:50.534433,"[""wallet_232650109""]","[""wallet_232956040""]",9.4455,8.7487,0.0019
tx_230426362_10306418,2025-09-15T19:05:50.534433,"[""wallet_230426362""]","[""wallet_10306418""]",9.6682,6.7692,0.0039
tx_230444398_2881274,2025-09-15T19:06:50.534433,"[""wallet_230444398""]","[""wallet_2881274""]",0.2598,2.6738,0.0013
tx_232383608_20286269,2025-09-15T19:07:50.534433,"[""wallet_232383608""]","[""wallet_20286269""]",7.6949,9.716,0.0046
tx_3276131_3272533,2025-09-15T19:08:50.534433,"[""wallet_3276131""]","[""wallet_3272533""]",2.143,5.6762,0.0018
tx_232470706_230670912,2025-09-15T19:09:50.534433,"[""wallet_232470706""]","[""wallet_230670912""]",9.9109,2.5649,0.004
tx_232431883_2758467,2025-09-15T19:10:50.534433,"[""wallet_232431883""]","[""wallet_2758467""]",9.438,1.8719,0.0041
tx_230517859_81273879,2025-09-15T19:11:50.534433,"[""wallet_230517859""]","[""wallet_81273879""]",8.2799,1.3079,0.0031
tx_230658179_230658142,2025-09-15T19:12:50.534433,"[""wallet_230658179""]","[""wallet_230658142""]",10.3024,4.3111,0.0008
tx_230652612_232059246,2025-09-15T19:13:50.534433,"[""wallet_230652612""]","[""wallet_232059246""]",5.7539,1.7235,0.0044
tx_230445156_3907752,2025-09-15T19:14:50.534433,"[""wallet_230445156""]","[""wallet_3907752""]",3.62,9.3757,0.0039
tx_230439794_230439805,2025-09-15T19:15:50.534433,"[""wallet_230439794""]","[""wallet_230439805""]",7.103,8.087,0.001
tx_27451950_39854649,2025-09-15T19:16:50.534433,"[""wallet_27451950""]","[""wallet_39854649""]",1.3396,5.0521,0.0047
tx_232472440_230526123,2025-09-15T19:17:50.534433,"[""wallet_232472440""]","[""wallet_230526123""]",7.8002,2.0247,0.0011
tx_232469444_232469446,2025-09-15T19:18:50.534433,"[""wallet_232469444""]","[""wallet_232469446""]",4.4729,2.25,0.001
tx_232393313_2758467,2025-09-15T19:19:50.534433,"[""wallet_232393313""]","[""wallet_2758467""]",1.7444,2.9788,0.0019
tx_42585575_230409245,2025-09-15T19:20:50.534433,"[""wallet_42585575""]","[""wallet_230409245""]",0.2626,7.8025,0.0004
tx_76865209_3924703,2025-09-15T19:21:50.534433,"[""wallet_76865209""]","[""wallet_3924703""]",9.1117,3.0086,0.0003
tx_232349130_230457369,2025-09-15T19:22:50.534433,"[""wallet_232349130""]","[""wallet_230457369""]",8.5207,3.4225,0.0029
tx_232031832_232031824,2025-09-15T19:23:50.534433,"[""wallet_232031832""]","[""wallet_232031824""]",4.4468,3.4572,0.0008
tx_232024932_232024938,2025-09-15T19:24:50.534433,"[""wallet_232024932""]","[""wallet_232024938""]",4.7913,2.0073,0.0031
tx_232004056_232029206,2025-09-15T19:25:50.534433,"[""wallet_232004056""]","[""wallet_232029206""]",2.4938,2.5161,0.0002
tx_37232705_230411638,2025-09-15T19:26:50.534433,"[""wallet_37232705""]","[""wallet_230411638""]",3.652,1.0442,0.0016
tx_219822791_219856741,2025-09-15T19:27:50.534433,"[""wallet_219822791""]","[""wallet_219856741""]",4.0162,8.9249,0.005
tx_232006644_52414174,2025-09-15T19:28:50.534433,"[""wallet_232006644""]","[""wallet_52414174""]",9.6754,4.15,0.0014
tx_230415749_61402237,2025-09-15T19:29:50.534433,"[""wallet_230415749""]","[""wallet_61402237""]",2.4235,6.0941,0.004
tx_30332823_232416446,2025-09-15T19:30:50.534433,"[""wallet_30332823""]","[""wallet_232416446""]",5.1571,2.322,0.001
tx_152247024_232404378,2025-09-15T19:31:50.534433,"[""wallet_152247024""]","[""wallet_232404378""]",4.6954,6.2305,0.0041
tx_230531168_2881274,2025-09-15T19:32:50.534433,"[""wallet_230531168""]","[""wallet_2881274""]",2.8789,9.8486,0.0034
tx_230437643_230437642,2025-09-15T19:33:50.534433,"[""wallet_230437643""]","[""wallet_230437642""]",2.8544,3.689,0.002
tx_230575530_75604065,2025-09-15T19:34:50.534433,"[""wallet_230575530""]","[""wallet_75604065""]",2.0216,9.2542,0.0045
tx_28369786_230537117,2025-09-15T19:35:50.534433,"[""wallet_28369786""]","[""wallet_230537117""]",5.9665,6.4485,0.0019
tx_232013890_232383564,2025-09-15T19:36:50.534433,"[""wallet_232013890""]","[""wallet_232383564""]",5.5184,10.2538,0.0023
tx_206214850_9258792,2025-09-15T19:37:50.534433,"[""wallet_206214850""]","[""wallet_9258792""]",6.8488,2.7317,0.0004
tx_3877156_232438397,2025-09-15T19:38:50.534433,"[""wallet_3877156""]","[""wallet_232438397""]",3.2461,9.6092,0.0012
tx_230420335_230420340,2025-09-15T19:39:50.534433,"[""wallet_230420335""]","[""wallet_230420340""]",6.2819,6.7935,0.0013
tx_232075508_34438474,2025-09-15T19:40:50.534433,"[""wallet_232075508""]","[""wallet_34438474""]",6.4459,5.2825,0.0029
tx_75600722_4947966,2025-09-15T19:41:50.534433,"[""wallet_75600722""]","[""wallet_4947966""]",8.046,3.2207,0.0006
tx_230539743_230539739,2025-09-15T19:42:50.534433,"[""wallet_230539743""]","[""wallet_230539739""]",7.843,1.8164,0.0039
tx_230412470_42479462,2025-09-15T19:43:50.534433,"[""wallet_230412470""]","[""wallet_42479462""]",9.543,7.4921,0.0046
tx_230354696_14942862,2025-09-15T19:44:50.534433,"[""wallet_230354696""]","[""wallet_14942862""]",6.3245,1.5396,0.005
tx_89979687_13805515,2025-09-15T19:45:50.534433,"[""wallet_89979687""]","[""wallet_13805515""]",3.3212,6.8758,0.0039
tx_232361286_232470342,2025-09-15T19:46:50.534433,"[""wallet_232361286""]","[""wallet_232470342""]",8.4301,10.4028,0.0049
tx_230531543_230531540,2025-09-15T19:47:50.534433,"[""wallet_230531543""]","[""wallet_230531540""]",6.4943,1.7107,0.0021
tx_232900665_232417457,2025-09-15T19:48:50.534433,"[""wallet_232900665""]","[""wallet_232417457""]",3.4287,4.4696,0.0039
tx_230438749_82919499,2025-09-15T19:49:50.534433,"[""wallet_230438749""]","[""wallet_82919499""]",8.5333,0.4436,0.0027
tx_232919595_230548642,2025-09-15T19:50:50.534433,"[""wallet_232919595""]","[""wallet_230548642""]",3.7984,10.1329,0.0048
tx_232354179_230789891,2025-09-15T19:51:50.534433,"[""wallet_232354179""]","[""wallet_230789891""]",3.2595,5.6789,0.0021
tx_230333964_230457447,2025-09-15T19:52:50.534433,"[""wallet_230333964""]","[""wallet_230457447""]",9.323,2.6197,0.0001
tx_232040330_51489086,2025-09-15T19:53:50.534433,"[""wallet_232040330""]","[""wallet_51489086""]",0.7953,1.4544,0.0012
tx_55649387_2717498,2025-09-15T19:54:50.534433,"[""wallet_55649387""]","[""wallet_2717498""]",8.9016,5.1143,0.0017
tx_71369010_232438397,2025-09-15T19:55:50.534433,"[""wallet_71369010""]","[""wallet_232438397""]",5.5597,8.0159,0.0047
tx_75603754_231260852,2025-09-15T19:56:50.534433,"[""wallet_75603754""]","[""wallet_231260852""]",9.6979,8.5072,0.0044
tx_230415011_14868760,2025-09-15T19:57:50.534433,"[""wallet_230415011""]","[""wallet_14868760""]",6.5677,0.1526,0.0042
tx_230438541_230438540,2025-09-15T19:58:50.534433,"[""wallet_230438541""]","[""wallet_230438540""]",1.0236,5.0488,0.0035
tx_232357012_230579322,2025-09-15T19:59:50.534433,"[""wallet_232357012""]","[""wallet_230579322""]",2.4647,1.9095,0.0015
tx_230459325_230459322,2025-09-15T20:00:50.534433,"[""wallet_230459325""]","[""wallet_230459322""]",9.8888,7.796,0.0012
tx_203465969_3302634,2025-09-15T20:01:50.534433,"[""wallet_203465969""]","[""wallet_3302634""]",3.6665,9.8373,0.0019
tx_232028861_21615883,2025-09-15T20:02:50.534433,"[""wallet_232028861""]","[""wallet_21615883""]",5.6149,2.2221,0.0002
tx_230427466_138186597,2025-09-15T20:03:50.534433,"[""wallet_230427466""]","[""wallet_138186597""]",8.7439,6.4403,0.0029
tx_223265_3228677,2025-09-15T20:04:50.534433,"[""wallet_223265""]","[""wallet_3228677""]",5.2489,5.9353,0.0001
tx_3907845_232073375,2025-09-15T20:05:50.534433,"[""wallet_3907845""]","[""wallet_232073375""]",8.6504,3.1606,0.0026
tx_230412064_75997540,2025-09-15T20:06:50.534433,"[""wallet_230412064""]","[""wallet_75997540""]",2.5277,8.6616,0.0015
tx_230530823_2881274,2025-09-15T20:07:50.534433,"[""wallet_230530823""]","[""wallet_2881274""]",7.6446,6.265,0.0026
tx_232009711_232009714,2025-09-15T20:08:50.534433,"[""wallet_232009711""]","[""wallet_232009714""]",4.2535,1.6932,0.0017
tx_206184636_13023913,2025-09-15T20:09:50.534433,"[""wallet_206184636""]","[""wallet_13023913""]",7.0733,2.0213,0.0005
tx_230546326_87844669,2025-09-15T20:10:50.534433,"[""wallet_230546326""]","[""wallet_87844669""]",7.8523,6.4366,0.003
tx_232010324_51489086,2025-09-15T20:11:50.534433,"[""wallet_232010324""]","[""wallet_51489086""]",1.361,9.7477,0.0026
tx_89273_230457202,2025-09-15T20:12:50.534433,"[""wallet_89273""]","[""wallet_230457202""]",5.4687,0.657,0.0039
tx_232431871_2758467,2025-09-15T20:13:50.534433,"[""wallet_232431871""]","[""wallet_2758467""]",6.8398,3.0228,0.0009
tx_232461949_90523481,2025-09-15T20:14:50.534433,"[""wallet_232461949""]","[""wallet_90523481""]",3.1234,7.3496,0.0024
tx_232377110_230555982,2025-09-15T20:15:50.534433,"[""wallet_232377110""]","[""wallet_230555982""]",7.3356,0.8515,0.0026
tx_230530242_230439993,2025-09-15T20:16:50.534433,"[""wallet_230530242""]","[""wallet_230439993""]",7.2496,2.2074,0.002
tx_230422101_232400415,2025-09-15T20:17:50.534433,"[""wallet_230422101""]","[""wallet_232400415""]",2.2712,1.1145,0.003
tx_232067014_230539713,2025-09-15T20:18:50.534433,"[""wallet_232067014""]","[""wallet_230539713""]",0.7052,7.6057,0.0032
tx_230436750_55022339,2025-09-15T20:19:50.534433,"[""wallet_230436750""]","[""wallet_55022339""]",1.0885,4.9273,0.0045
tx_232012569_230537142,2025-09-15T20:20:50.534433,"[""wallet_232012569""]","[""wallet_230537142""]",3.4888,10.2948,0.0032
tx_230528742_2871767,2025-09-15T20:21:50.534433,"[""wallet_230528742""]","[""wallet_2871767""]",4.0455,0.8422,0.0032
tx_89273_3881087,2025-09-15T20:22:50.534433,"[""wallet_89273""]","[""wallet_3881087""]",8.9888,9.3816,0.0032
tx_230405042_57508662,2025-09-15T20:23:50.534433,"[""wallet_230405042""]","[""wallet_57508662""]",1.534,4.2272,0.0018
tx_57739157_234472001,2025-09-15T20:24:50.534433,"[""wallet_57739157""]","[""wallet_234472001""]",1.5366,1.6912,0.0036
tx_232956031_230683551,2025-09-15T20:25:50.534433,"[""wallet_232956031""]","[""wallet_230683551""]",5.234,7.4213,0.0043
tx_232406279_232406371,2025-09-15T20:26:50.534433,"[""wallet_232406279""]","[""wallet_232406371""]",1.8106,8.6011,0.0014
tx_230548932_87823690,2025-09-15T20:27:50.534433,"[""wallet_230548932""]","[""wallet_87823690""]",8.3971,0.2449,0.0022
tx_232448789_232448788,2025-09-15T20:28:50.534433,"[""wallet_232448789""]","[""wallet_232448788""]",1.9164,9.1282,0.0042
tx_232008926_230456717,2025-09-15T20:29:50.534433,"[""wallet_232008926""]","[""wallet_230456717""]",10.0083,3.2899,0.0041
tx_230432972_230432970,2025-09-15T20:30:50.534433,"[""wallet_230432972""]","[""wallet_230432970""]",3.779,9.1505,0.0028
tx_74325541_230552333,2025-09-15T20:31:50.534433,"[""wallet_74325541""]","[""wallet_230552333""]",5.2147,7.475,0.0041
tx_31207796_232956426,2025-09-15T20:32:50.534433,"[""wallet_31207796""]","[""wallet_232956426""]",3.4662,2.5243,0.0024
tx_89273_11249758,2025-09-15T20:33:50.534433,"[""wallet_89273""]","[""wallet_11249758""]",5.1227,4.5992,0.0034
tx_230543275_230548694,2025-09-15T20:34:50.534433,"[""wallet_230543275""]","[""wallet_230548694""]",1.4679,8.6482,0.0009
tx_230411274_232894818,2025-09-15T20:35:50.534433,"[""wallet_230411274""]","[""wallet_232894818""]",6.2478,4.3288,0.0023
tx_230455750_230685597,2025-09-15T20:36:50.534433,"[""wallet_230455750""]","[""wallet_230685597""]",6.8259,0.4167,0.0017
tx_230459908_230459884,2025-09-15T20:37:50.534433,"[""wallet_230459908""]","[""wallet_230459884""]",4.7282,9.1682,0.0038
tx_81270779_230517859,2025-09-15T20:38:50.534433,"[""wallet_81270779""]","[""wallet_230517859""]",3.142,9.9227,0.0007
tx_232377109_230550396,2025-09-15T20:39:50.534433,"[""wallet_232377109""]","[""wallet_230550396""]",7.489,7.8782,0.0006
tx_89273_230461049,2025-09-15T20:40:50.534433,"[""wallet_89273""]","[""wallet_230461049""]",10.1107,3.2543,0.0024
tx_231029330_231043940,2025-09-15T20:41:50.534433,"[""wallet_231029330""]","[""wallet_231043940""]",0.3391,3.6522,0.0012
tx_232897712_230537142,2025-09-15T20:42:50.534433,"[""wallet_232897712""]","[""wallet_230537142""]",9.7531,3.013,0.0036
tx_232016533_2880930,2025-09-15T20:43:50.534433,"[""wallet_232016533""]","[""wallet_2880930""]",6.2558,5.2177,0.0016
tx_89273_232062109,2025-09-15T20:44:50.534433,"[""wallet_89273""]","[""wallet_232062109""]",6.9152,7.0694,0.0044
tx_230549853_230549854,2025-09-15T20:45:50.534433,"[""wallet_230549853""]","[""wallet_230549854""]",9.755,2.68,0.0043
tx_76865990_76867009,2025-09-15T20:46:50.534433,"[""wallet_76865990""]","[""wallet_76867009""]",5.5484,6.115,0.0005
tx_120695667_34180228,2025-09-15T20:47:50.534433,"[""wallet_120695667""]","[""wallet_34180228""]",7.5849,6.6093,0.0005
tx_230531164_3161530,2025-09-15T20:48:50.534433,"[""wallet_230531164""]","[""wallet_3161530""]",9.8361,2.0347,0.0003
tx_75600707_75601037,2025-09-15T20:49:50.534433,"[""wallet_75600707""]","[""wallet_75601037""]",5.5499,8.9737,0.0044
tx_218528897_232902705,2025-09-15T20:50:50.534433,"[""wallet_218528897""]","[""wallet_232902705""]",0.4426,6.5419,0.002
tx_230456068_230456315,2025-09-15T20:51:50.534433,"[""wallet_230456068""]","[""wallet_230456315""]",2.9604,6.3371,0.001
tx_230530284_2881273,2025-09-15T20:52:50.534433,"[""wallet_230530284""]","[""wallet_2881273""]",9.5629,6.5048,0.0031
tx_230336061_230424548,2025-09-15T20:53:50.534433,"[""wallet_230336061""]","[""wallet_230424548""]",4.3756,1.1229,0.0041
tx_14026137_230439301,2025-09-15T20:54:50.534433,"[""wallet_14026137""]","[""wallet_230439301""]",7.1105,9.4976,0.0002
tx_232419651_232419656,2025-09-15T20:55:50.534433,"[""wallet_232419651""]","[""wallet_232419656""]",0.5114,0.8195,0.0004
tx_230530233_2881273,2025-09-15T20:56:50.534433,"[""wallet_230530233""]","[""wallet_2881273""]",9.4567,2.3858,0.0031
tx_232661357_231253425,2025-09-15T20:57:50.534433,"[""wallet_232661357""]","[""wallet_231253425""]",8.7731,0.7676,0.0026
tx_230339481_230595343,2025-09-15T20:58:50.534433,"[""wallet_230339481""]","[""wallet_230595343""]",1.2764,7.1804,0.0013
tx_232947875_230539750,2025-09-15T20:59:50.534433,"[""wallet_232947875""]","[""wallet_230539750""]",0.2277,7.1877,0.0032
tx_230344692_14878891,2025-09-15T21:00:50.534433,"[""wallet_230344692""]","[""wallet_14878891""]",0.9839,4.8081,0.0031
tx_230341375_230969226,2025-09-15T21:01:50.534433,"[""wallet_230341375""]","[""wallet_230969226""]",10.4608,1.6761,0.0007
tx_230523204_230523212,2025-09-15T21:02:50.534433,"[""wallet_230523204""]","[""wallet_230523212""]",0.2549,9.5216,0.0008
tx_80045326_230548619,2025-09-15T21:03:50.534433,"[""wallet_80045326""]","[""wallet_230548619""]",9.7464,3.0913,0.0034
tx_3907871_230530291,2025-09-15T21:04:50.534433,"[""wallet_3907871""]","[""wallet_230530291""]",1.8952,8.7197,0.0028
tx_14660984_230452742,2025-09-15T21:05:50.534433,"[""wallet_14660984""]","[""wallet_230452742""]",2.4922,9.5812,0.0024
tx_232689647_232689778,2025-09-15T21:06:50.534433,"[""wallet_232689647""]","[""wallet_232689778""]",2.6536,4.8341,0.0047
tx_230414544_232438397,2025-09-15T21:07:50.534433,"[""wallet_230414544""]","[""wallet_232438397""]",5.1579,9.9747,0.0014
tx_234445409_234472020,2025-09-15T21:08:50.534433,"[""wallet_234445409""]","[""wallet_234472020""]",6.0459,4.6662,0.0036
tx_230652365_232919404,2025-09-15T21:09:50.534433,"[""wallet_230652365""]","[""wallet_232919404""]",0.778,4.1995,0.0048
tx_230455527_2880930,2025-09-15T21:10:50.534433,"[""wallet_230455527""]","[""wallet_2880930""]",6.9428,1.9406,0.0046
tx_230658167_230658142,2025-09-15T21:11:50.534433,"[""wallet_230658167""]","[""wallet_230658142""]",7.3343,5.8528,0.0007
tx_230593727_230593842,2025-09-15T21:12:50.534433,"[""wallet_230593727""]","[""wallet_230593842""]",7.293,0.9691,0.0003
tx_75598029_230455568,2025-09-15T21:13:50.534433,"[""wallet_75598029""]","[""wallet_230455568""]",9.0788,5.1839,0.0036
