txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type
25e4f0965eaf1254615e627214ab62bc6cc1fb2e298dad3b199fd3fed560bc04,"[""1PeelyQejR4VpYhPq2BTF8aqQkSeIqWI2OpV6I""]","[""1Peel5pTGbFXLa04FHqlr0vc0gScx6n7GZAXKN"", ""1Peel7W9gRJz37e4247ZWihRSvGlWdYqFI0KQt""]",[28.44401023],"[0.23658451, 28.20725384]",0.00017188,P2PKH
b859766e3731dd6ea9003fa64cfb03b450def81104b78f73998d5a6bbfb0715f,"[""15WoWi8EAqNTMIStulPk0i1ghFEMBd4GNw""]","[""1TWxYA4hkrbRau0M6FYlyiWxxsBg5a1roW""]",[3.86640091],[3.84953791],0.016863,P2SH
10a83924fee1210841ed6de042f5f082c056ce9972704917e4a7a9c61f49f51f,"[""1K4RIUHyRmfL2zqSHy5g7Y3sJf9BcHPqEZ"", ""11rSrpFAZ8fgXpEKPgWRIZxG5xLKX7JhVw"", ""1qXmVHtyvY01uMTZoZgSNtElxqRvX3U7ug""]","[""1K76Wy7Rp9KddvHBrD2e8TZ2KJIBuHOIYQ"", ""1f1vQYmgotsVDQ5nPulykjPuGDKzToq5Zw"", ""1DOshUCe84vq9x3gCK2QXVng9LLw1PZ7AN""]","[0.47108897, 0.47108897, 0.47108897]","[0.46982445, 0.46982445, 0.46982445]",0.00379355,P2PKH
122f525e102d3db07b6ce11a6b79ba6af6368838bb192dcb80e53c7261c1b483,"[""1aceXH36b1TVWVPEJHIW15ySkOaAupDg5T""]","[""1iT6TKsZXDlMmlNvf5DeCYSb8i6ZwHgcgJ""]",[3.18623732],[3.18244859],0.00378873,P2PKH
6975cef546a890b1850240bbcdfb3f25f2666103e3ecf6dcc71388fc2b8ec95f,"[""18PtV4RL7JTtwYwsEHUokQz2uX6z1CjTx6""]","[""1hM4vv4ofazUYHcX2pddBrtL39iyOOe6mR"", ""18PtV4RL7JTtwYwsEHUokQz2uX6z1CjTx6""]",[1.5861218],"[0.78938985, 0.78938985]",0.0073421,P2WPKH
c747861489532c9acff24b0a9b9bd005626434a0224ea6265b1a98537d8ca878,"[""1AOV3iVsQwHtXKkS2NmWZlOEpEqJHjLp7Y""]","[""1AWLZSy6JHNRcgC22pH8cyV7lB2Vrks4Q4"", ""1COfFlK3HyubC332fuOSkTfRNfRT8LjIck"", ""18al55C9KrJmdA8KDxhlwXd0rIqW5Qm3Ja""]",[3.36158442],"[1.11893332, 1.11893332, 1.11893332]",0.00478447,P2WSH
14e1a6a6aee7860f62957ecc0413b66069ab68e7ddda2f80513dfcd2088392e2,"[""1X87eCr0uIamIsMCKEVm3Vpazov026aO0T"", ""1gGoEd9Sf53GRx8ffiYeJA7oqtXRTtqemW""]","[""1N48AcDHk4eXDDaZAtdlBsuO5TDXFgJgAD"", ""1fBtDVNwiBGUTgWCwsXJmr3muEHnhnfWQo"", ""1X87eCr0uIamIsMCKEVm3Vpazov026aO0T""]","[0.6258015, 0.6258015]","[0.41627383, 0.41627383, 0.41627383]",0.00278151,P2TR
e616573f6512048df92be4fec2ddd8ec25ff98a852f71211e280975545b15430,"[""1Cv272J5fWNk56UPfmr1FdZ4J9fQELhyNT""]","[""1smn8ZmGK2hTYXfSCC2hc8ofQEiN9czcef"", ""1Cv272J5fWNk56UPfmr1FdZ4J9fQELhyNT""]",[2.8847465],"[1.4414516, 1.4414516]",0.0018433,P2TR
5fec25340438a7e181b98ab168d76a3e7d57aef5292878138d22508ea50e128f,"[""1YdCDD65oQyqGArXxtG7gGv0LOqqXpKCPo""]","[""19IiRghzekNuIr1y2dLnqzdhpiff24m4J9"", ""113R5MCAYxnAaETSq5JccDwJ7eTG1UrGGL""]",[3.19073692],"[1.59030451, 1.59030451]",0.01012789,P2SH
e9e9b0e72d6b920a6d206cb49e8ea419a00b850cee9d1dcb9327de57bba5103b,"[""1hpSbGVFFEsOtff8VHMnNnQZmZ2TAYeQbS"", ""1sWIeRG7GWjHzv2Pus6MDIUOhvoN4pc2xX"", ""1m11BnNRwKTmSlB8e7Thcrqj0aC6c5LVM0""]","[""1kVFWtDFCcdP2xNfSrjxhzXF9wdtkJTIcD""]","[0.57731308, 0.57731308, 0.57731308]",[1.72671778],0.00522145,P2TR
4c29f637af7f52c340c6162dcafa4b472dc487790951bac5e639f3f573a33d18,"[""1JrN194r0y34cNefXSrUyItLyRC07hxMbc"", ""1aguQBkl3w3951qWg6euLYqkiCh1U37zBh""]","[""19LaGphLHGVnw3bifQhqmfROCYB65pm0S7"", ""1JrN194r0y34cNefXSrUyItLyRC07hxMbc""]","[0.16420061, 0.16420061]","[0.16381957, 0.16381957]",0.00076208,P2PKH
00d914d859d14de5bc84642c2efce0ee4bca48fea8daee3c49762162311c2a01,"[""1wDK1hpcrAs5jLJZiTwihTC11GKlKM07IA""]","[""1sMeQIsxfUoLOaxX2Mv6WCulgKeWmJNpAS""]",[2.19665202],[2.19265393],0.00399809,P2PKH
a068e41e6844e4a2e73801b775fd39fcbda56c391435c6c1f79a2fe21d810bb1,"[""1Hk2qIL62GFJvnTRxFlNydZU9Vmrs5OY1J""]","[""1zJkmM6MuLbSXfR4VIOGwmjH1oX4unT6cb"", ""1piMDSJoVptujtJzaQUXHtOtRF19fgRxUk"", ""1Hk2qIL62GFJvnTRxFlNydZU9Vmrs5OY1J""]",[0.18822177],"[0.06244809, 0.06244809, 0.06244809]",0.00087749,P2PKH
910dd3bddca5a84097d052e6b8efb9de540a435e5b42f1ab6b8ebe502f66e4bd,"[""1P5NEXunJ5ev4USOW7BoqsgvKl6JhtxTtK""]","[""1P4AyUvW0JG6YMWPbJb6g5XT0pYv8pBcC9"", ""1qXmVHtyvY01uMTZoZgSNtElxqRvX3U7ug""]",[1.1018764],"[0.5489617, 0.5489617]",0.003953,P2WSH
a51fdd5a8d9e451be8cb5ad8ddd516e217f390e45c106ee000c9d1b935bfac64,"[""1YdCDD65oQyqGArXxtG7gGv0LOqqXpKCPo"", ""1eWpMrpTL4TOwkWolGc97KYZUzxOTkJ0dq"", ""113R5MCAYxnAaETSq5JccDwJ7eTG1UrGGL""]","[""174nzkgAu0esIi3uw7W1Ht6qhSCUEkypbu"", ""11J7ESh3L0KaJBkuPKV4SnRYi66GibP8iw"", ""1YdCDD65oQyqGArXxtG7gGv0LOqqXpKCPo""]","[0.39894797, 0.39894797, 0.39894797]","[0.3973063, 0.3973063, 0.3973063]",0.00492501,P2PKH
5eb23c68783fb22eecb3a7155a7f473fba2a191b5cdbfec23060660d8d9cc189,"[""1tJQmiIsfJMHx2BiBt5SDAAzbI7AUMspFh"", ""13B7GqQ3yz9tcGvLAC8Xr8EQCj7MPsrXac""]","[""1emmo67tSkv7gHea03kgLagUoFPiEJvhne""]","[1.85636879, 1.85636879]",[3.70122648],0.0115111,P2WPKH
ae0cf69e1544fd09112b8e9a677293555334d491e4c897d23b31d6233f73d195,"[""1TsmiGJ1FhXsPI2kBhPonUOfASj53VnpD3""]","[""1jM2C2WghRmUff6aXodetGDm9LlrP1dlak"", ""1TsmiGJ1FhXsPI2kBhPonUOfASj53VnpD3""]",[3.28358564],"[1.63774975, 1.63774975]",0.00808614,P2TR
1479ef240e93b3533c724e509433d4fa201861c048663c2c2b32259c9fad1dd5,"[""1uMXvlX1djRigGweRPKuu8TBNEtRI3MwPY"", ""1dWnmyQ6fK4e9mOYf0Yh6d5ASExAv4rBjM""]","[""1nV5p7ByT8KG9ssn1bYQrII5jcwiwKoYfy"", ""1i2mEgJZOGRpwLe5mE3eXdI6zwRZqces67""]","[1.56173177, 1.56173177]","[1.55912008, 1.55912008]",0.00522338,P2SH
64bb710f6b45b9d87a18ce3fb86627d180f0be22a67d13edc2faf6030c51bcf2,"[""1ExtEpU21D6USsKZpaGv27mMh6gYTlxda9KBx""]","[""1L3Et5lqevu77T0koXg5qo4p7i7CrNroSj""]",[0.03576088],[0.03570673],5.415e-05,P2WPKH
d68553e712a14a64954333465d9cf1eab92dd8f69369e07587107b4b0f14fc7b,"[""1piMDSJoVptujtJzaQUXHtOtRF19fgRxUk"", ""16gyEjsoVpqhWOiTqfeSVzaZLjTXmLtuFb""]","[""1ZdHSDcRoDqQS7PJrK7xnaEx0junNZenxp"", ""1piMDSJoVptujtJzaQUXHtOtRF19fgRxUk""]","[0.08540122, 0.08540122]","[0.08528361, 0.08528361]",0.00023522,P2WSH
892c62a878a2e32b3a43dd4eb8896dce7d579b1550e06b8297564e037a653dec,"[""1MBn3ihTvAXpNpLSr6b02mLlyOWXoxoNe3"", ""1awtx0AHkD9eKan56yrSVAyNHjfe58juKV""]","[""1X87eCr0uIamIsMCKEVm3Vpazov026aO0T"", ""1gGoEd9Sf53GRx8ffiYeJA7oqtXRTtqemW"", ""1awtx0AHkD9eKan56yrSVAyNHjfe58juKV""]","[1.07799091, 1.07799091]","[0.71553989, 0.71553989, 0.71553989]",0.00936216,P2SH
dc63317c658828fbfe5652a5a2c18069c1e461a013101239f7dd03a53e0b9f84,"[""1HcogFhemJZQeArbLw83x6sbwsjKgntSUW"", ""1S6xKOjVO779J9NTHh2XLOGtmJ4uX8ot8Q""]","[""1wHuPpUV0lLi1SHqVrv96YUaO961oSnoKI""]","[1.68090402, 1.68090402]",[3.35528919],0.00651885,P2TR
7358632b787bda73efc28ba78b6285d0be80bf743262bbc6178bb3c3c5336cf2,"[""1pEugPQViwYUKLorKfgNLc82YlBg6MsDVH"", ""162qi3s9MawTrpaO16KSQ6pMLmBumN1yBT""]","[""1liKxxKcRN1aAuOg4sClbYCJAyZpxuQs82"", ""1V3FAV7ybF5276m8Uiu78tVXCkaj2seomf"", ""1Mjhyqljbm1xGR8nAdAdgw6Sp3laOtrrLA""]","[0.20794439, 0.20794439]","[0.13839948, 0.13839948, 0.13839948]",0.00069033,P2WSH
03b4da6dd243ad3d7b297ca6dab21764ae22d31f3035e9261e6821a6e86862fa,"[""1Qh2UVvsjaSS8VFgM0Fmxk754LEgw9YooJ"", ""1Xye4JSnE2NiiUHUAKw9iEU1jjQKxKDpI6""]","[""1iT6TKsZXDlMmlNvf5DeCYSb8i6ZwHgcgJ"", ""1Xye4JSnE2NiiUHUAKw9iEU1jjQKxKDpI6""]","[0.72652969, 0.72652969]","[0.72453744, 0.72453744]",0.0039845,P2WSH
03128839c133833cd0f492f5ea1e2bb32c8b35303ed4cbbb6fbade29b713b86b,"[""18uRDr68JjJ4BQT3iIty0BfdNKn6rbHBPf"", ""1ZQsQQfJZaGxEv4gjnl3MZGGIUhCeY5Dtw""]","[""1acvyQg3Wwm46ygqJZ8P3sBdV44OGk2XbN"", ""1mxQcqs6pL6yrvA3y4k6xWhuvL2i5Vl1ha"", ""18uRDr68JjJ4BQT3iIty0BfdNKn6rbHBPf""]","[0.5114327, 0.5114327]","[0.3401763, 0.3401763, 0.3401763]",0.00233651,P2WPKH
536f03e029b4a7f28d7ad772966c9eaa0b7caf658daae3d587e0aa2d7cbb3521,"[""1SDtlD9aRmfCfMKeN2valr4ATwV5INmKgn"", ""1mKu44FaqONy9RqdJbSDLCkUOHgwMSRk0f""]","[""1D9UBJAMdsnZKUSwULY92SgnS3v8cpIfuZ"", ""1ZhBSt1r0OTuP33k9SwaPzPdlVjqkcLQzN""]","[0.07909795, 0.07909795]","[0.07884175, 0.07884175]",0.0005124,P2PKH
289edf9499ba47b937fd98a5da6f7380dd6e51d3f4251f21bec704cdb6c02b9e,"[""1brnTP3fAbnFbmOHnKYaXRvj7uff0LYTH8""]","[""1wDK1hpcrAs5jLJZiTwihTC11GKlKM07IA"", ""1brnTP3fAbnFbmOHnKYaXRvj7uff0LYTH8""]",[2.33722907],"[1.16790524, 1.16790524]",0.0014186,P2PKH
78f33ffe5e99d0cf4bd2acb14d310ab0e330fe31f7a919d2e157eea8da1e8cf9,"[""1VABpAk7Ovyh201LQbqn0zIuPzYAqdEnNc"", ""1ElEiNfGSnAELScQMNovG7202PENLHsn73""]","[""1xm3VFz2zya9dSK5BCyKLnVQO9fQY8es1c"", ""1i6dfr9OT51Ue87JSRPTThN8rSj0iBw5Rg"", ""1ElEiNfGSnAELScQMNovG7202PENLHsn73""]","[1.14421141, 1.14421141]","[0.7595417, 0.7595417, 0.7595417]",0.00979772,P2PKH
50e598974e9cfe3d208d50a42090951d4de49ef27a3f4afae07ef6b388679748,"[""1ExtEpU21D6USsKZpaGv27mMh6gYTlxda9KBx""]","[""1GPUehEn4ajcbqjCAWpZOVziAQw08r3Pqf""]",[0.02178099],[0.02174],4.099e-05,P2WPKH
06bdd7fc88ccdbdc885398b28b2d04357753f0baeca739985e07aa675eac0025,"[""1Wx1jwAY4j6nbDqmEjZ0rlLEA0EPvg7RLi"", ""1GEnE7NutMLLGvxQhJDbwp6Q43N3DrvXR3""]","[""1P5NEXunJ5ev4USOW7BoqsgvKl6JhtxTtK"", ""1GEnE7NutMLLGvxQhJDbwp6Q43N3DrvXR3""]","[1.8354695, 1.8354695]","[1.83519766, 1.83519766]",0.00054367,P2WPKH
d97f63a8ff8a383986a82d975ef2f1de91c561119e1b77cb742d4ea296f24162,"[""1kgSC2RqbIdQnyxcACka3O72SSmqP7lQY9""]","[""1IT3COGWJZzp6k1hce90h4xsbEUnWUBKVi"", ""1kgSC2RqbIdQnyxcACka3O72SSmqP7lQY9""]",[1.41332346],"[0.70577285, 0.70577285]",0.00177775,P2SH
0ee53a5dcdc4bb126d5d6f75212b1dab81a1d7e91331e97d1bdf4217978d1193,"[""1awtx0AHkD9eKan56yrSVAyNHjfe58juKV"", ""1MEFd1kjV3PhTa1acw5l7cXSOnp4tZJhPd"", ""1MBn3ihTvAXpNpLSr6b02mLlyOWXoxoNe3""]","[""1TsmiGJ1FhXsPI2kBhPonUOfASj53VnpD3""]","[1.03331421, 1.03331421, 1.03331421]",[3.09693125],0.00301138,P2SH
b8a04693a85c135c9e680729d5e70a62864cf8794a60bb34c9115c902756c5d4,"[""1w3fll1lETObklyLeep48gGTYLxbZVNcpf"", ""1jOtySWDeJ7rf9lxtAQzXuXOpzEHHYxKAJ"", ""1x2Zgkgg7wMh553LlGLQjPsYvg4P5YSea5""]","[""1kgSC2RqbIdQnyxcACka3O72SSmqP7lQY9"", ""1x2Zgkgg7wMh553LlGLQjPsYvg4P5YSea5""]","[0.50027512, 0.50027512, 0.50027512]","[0.74751502, 0.74751502]",0.00579533,P2WSH
5e6eb490d4c7ae746082c34e0a02b134d4b3dd5ffde8b612610ba979b0753eaa,"[""1rgKwrxXCYjrhyJcOOB4vi2CajF1n3GFkj"", ""14Xg2Tx85dpcUBxNbkgBiNImEQnUAGWfb7""]","[""1uY2rEq9EYKA7tpuU4gHeBEYiKVEgwj0NV"", ""1YCoxjWAT9VACiwBbmZCwXUD9UDSnEtoal"", ""1rgKwrxXCYjrhyJcOOB4vi2CajF1n3GFkj""]","[1.46216156, 1.46216156]","[0.9738489, 0.9738489, 0.9738489]",0.00277644,P2SH
57c42490fe4e03ecb157d9a2d76d7d18e71bb1293d695cb88136c80a9f60391b,"[""1P5NEXunJ5ev4USOW7BoqsgvKl6JhtxTtK""]","[""1Roa9bI75dv01Ysi084pZdi7Rxb7xRPeZ1""]",[3.65338202],[3.64127175],0.01211027,P2PKH
831d7940babcba7830c1af50f21e61118079cb2f12a133e3c43c27ac907fa2b9,"[""1zJkmM6MuLbSXfR4VIOGwmjH1oX4unT6cb"", ""1piMDSJoVptujtJzaQUXHtOtRF19fgRxUk""]","[""1WtQTzdDKCSvj0K1oWq0D1UiTlRkNDgeCx""]","[2.01224213, 2.01224213]",[4.01402465],0.01045961,P2TR
50882647d7fa6319ca39ae1c8a27168bae47671d4d1ef87844ad575bd6e9398e,"[""1HEZc2Ig3lraSIWC8bkp1mVnyl8hKWxPxv""]","[""1VpvdAIBgMEVNinGqUcp3aGBmsDPI3icox""]",[4.16151157],[4.1414846],0.02002697,P2WPKH
50776abe649d18fd435ae12f2bb784270a0d4b1245096612d1abfe82f5eddff3,"[""18uRDr68JjJ4BQT3iIty0BfdNKn6rbHBPf"", ""1FmtL64wj0wxrv82fTB9XrX8A3iKfmD19e"", ""17Ufz4zISUilxIcZZsICbaq7ZDO3zEQphr""]","[""1RIjgxJ0n2PvDHYglg7yAydvLnThCH6jnJ"", ""19WdYW8nnbVApkiqf2BAn3ld3A7sm6DHW7"", ""19eUKJ1MDRhFJ0kdt2ikqA4wrG6FVlfUH2""]","[0.52714837, 0.52714837, 0.52714837]","[0.52484104, 0.52484104, 0.52484104]",0.006922,P2TR
0fb899b6c9a8b1daaf1deeb4de339addc0ae0707ac14e5bbcf3b7588b69651a7,"[""1pV4fLHpaUaGGxmXzgAKqHJL9ymIIlID9J"", ""1Wyi1hoW6gFWXMQdyNXZDLfqwLS5yOr7dV""]","[""12ksRqEJvNBNZcZxHnRvYXmRFZXfVqCbhO"", ""1liKxxKcRN1aAuOg4sClbYCJAyZpxuQs82""]","[2.30517642, 2.30517642]","[2.29891537, 2.29891537]",0.01252208,P2WPKH
9ca488ca5e54c740037ff2bc10ac8949bfb698eeeec03125b9e4c7c6a222690e,"[""1IwlHlWukqYF3ykD0oLwWCCSSkLc8irGEU"", ""1Xyi34pySxmi7pjNgxv422esYIc80eutFa"", ""1IT3COGWJZzp6k1hce90h4xsbEUnWUBKVi""]","[""13B7GqQ3yz9tcGvLAC8Xr8EQCj7MPsrXac"", ""1rKdsAOapvr1PVjfq9mKfnDvYNA7gqstIQ"", ""1IwlHlWukqYF3ykD0oLwWCCSSkLc8irGEU""]","[0.67751043, 0.67751043, 0.67751043]","[0.67439271, 0.67439271, 0.67439271]",0.00935317,P2WPKH
9535e2fd2b0a7623f972974fa0a9dc499775964c508c2376007cd7db5497df59,"[""1ExtEpU21D6USsKZpaGv27mMh6gYTlxda9KBx""]","[""1thCfcXAeZCUgU2aBDpF8wBGADXAEQLjZI""]",[0.01323374],[0.01316271],7.103e-05,P2WPKH
6b9158ff6ef167e7f2d2c356f4faac5198b651c4ecff5b3704880cb2939c6cc1,"[""1ExtEpU21D6USsKZpaGv27mMh6gYTlxda9KBx""]","[""1pmhlQoEeCVnJObgHida9xiDXyZBQhAqDj""]",[0.04429022],[0.04419575],9.447e-05,P2WPKH
c8b186351318a52af116aeecbfb1e472670c835367d43f99127412c1b741d2c9,"[""1zgdSu8Yr87EmyhmbAv1PBRKEmIu9XWLjY""]","[""1TyBKFnryifJdyfFViiIEOmMTpeWu5fPAv"", ""1TSXkZQJ4KsTJedVvYz11oOLaWxscHjFnd"", ""1zgdSu8Yr87EmyhmbAv1PBRKEmIu9XWLjY""]",[1.91222517],"[0.63732657, 0.63732657, 0.63732657]",0.00024547,P2PKH
ac9462789c23b5658f6fa4ec6e2611d287490b43b54c1582d531b0c4d592e079,"[""1PeelCf8AIw4ixVrCWPr90rpeUloRZAPADJdAN""]","[""1PeelgPdaopT0kbfHDDMvn1UrinoMih2EBlCwP"", ""1Peelc9OG2lg5GAcSloZSHHFsYaUPC3M2VpPXt""]",[27.73377582],"[0.23658451, 27.4969632]",0.00022811,P2PKH
3fedbf89f8060e20521d4dc18bc2d5f4d837077fe08a849218677ede78d3a08a,"[""1fdXIJoqyNAbPHNMUKRe5gWsfVByODHiyX""]","[""1Z3bdAMhnpvwc2qjQFPR5BC0ggLW6ZcgN1"", ""1aNS80TKIsEEKLQYESGAtd3zDE6vRbrlvo"", ""1fdXIJoqyNAbPHNMUKRe5gWsfVByODHiyX""]",[3.77507372],"[1.25493099, 1.25493099, 1.25493099]",0.01028076,P2WPKH
a0e6644334d98460b1f5e6f2d3782e8e0bec7bea318ac3369531e2121c797fc7,"[""1BC7D0nd6rLtdlVr1hNjMdhcQ1JcSdSqpQ""]","[""1bweeJYjlUURszuWRrj2bUFaZQ2IZ4FRAj"", ""1BC7D0nd6rLtdlVr1hNjMdhcQ1JcSdSqpQ""]",[3.31695452],"[1.65202704, 1.65202704]",0.01290044,P2WPKH
49ee7a405b0746c648489968978773dbc1d5104fbfc6790c5885bfbbbb8a0c4b,"[""1o78QUijJJ2jT6cVoqoPGXy42cOg8NqTJJ""]","[""1kgSC2RqbIdQnyxcACka3O72SSmqP7lQY9"", ""1egabdaraBT7gwO8TxrOschiC584hN7X25"", ""1sNs271O7a2icJyHfnTTn40ilMphPJdU9I""]",[1.57846709],"[0.52450348, 0.52450348, 0.52450348]",0.00495665,P2WPKH
1010d8c4c70046df10b1877e9bc615319a8ea69698a6e95b6faa10195ef930a6,"[""1NFq25RBDjltQlME6TpzjpjzB4As2uFFhN""]","[""3MixkewKB8zaHTthIBs8oBmBGvBsUQvOwhhNH""]",[0.48171259],[0.48160487],0.00010772,P2SH
b10e81f7fbe3d1d415b9e3b0019a8cba4f875c5d392a4ac187bb12b48779a013,"[""1ExtEpU21D6USsKZpaGv27mMh6gYTlxda9KBx""]","[""10F4d4EcTkkPxFbHeBiNgLW9BncdnIaH02""]",[0.01450055],[0.01440697],9.358e-05,P2WPKH
9bc3be308b450a7dfd1e73baa8c83bc24eb38fe1ea8f9af4d7219a985ed3ebb4,"[""1avcmNIlgs0GxK9EE09nBNB6NjawFTkwm7""]","[""1h6CpwL7SWktJ5J4x6mKZpRsQXXJcHPeOa"", ""1AEAw3CjkGOM5WCZKtp5rBUJPuEuEvqrK2"", ""1avcmNIlgs0GxK9EE09nBNB6NjawFTkwm7""]",[2.01401753],"[0.67123718, 0.67123718, 0.67123718]",0.00030599,P2SH
29c257dadfb2bc7cd2b40a8a0a233c2d6173ee263df9b2bcce8e11d165635690,"[""1brnTP3fAbnFbmOHnKYaXRvj7uff0LYTH8""]","[""1P5NEXunJ5ev4USOW7BoqsgvKl6JhtxTtK""]",[1.39411654],[1.39168798],0.00242856,P2TR
4c1129c1291b237b3e262edd691f31ea64073877285edb544ae13b32fdb32c2a,"[""159yE6752aJg8r9HE60DlgkCplTXJUk13Z"", ""1iMKpPGNdzSgVaI5z52Dm7tO4fJHS64k2k"", ""1LlpIn8srmRtv5XqhPx8Y7XsrSvBpDmH5R""]","[""1S3x27QIOeSbJwbBBABvq4qjnKGGmcxcoR"", ""159yE6752aJg8r9HE60DlgkCplTXJUk13Z""]","[0.05885983, 0.05885983, 0.05885983]","[0.08786391, 0.08786391]",0.00085166,P2TR
dcefc392a9e10e7e923737b5fc829597cf3b26cda602eab26f125be9fba598c7,"[""1VLqJooQwQDFLSx0EilbVaqzU9Ue591EuC""]","[""13o1mz9eQ8BiTngp4z9N33f5LfpLU6oDrk""]",[4.67392183],[4.65293933],0.0209825,P2WSH
897da11fcab4d065b56073e9e8dd30bcacc2a88e0258ac6671cdb5d95225c67b,"[""1n7QNlf1P0ARq1WDuUin8nQj75FNUs9v91"", ""1fSKntHwlDaipAjaMOfTft6JUA6zGOzJGn""]","[""1E6ja3amndbGpsSzogaGJW9hhXb70xUMYi"", ""1f2tPIwqFV7t8lq0awuozbt6LpKR1Ajddi"", ""1kEEeLViOPb7R7HDHv066Q3RthfVul7PWN""]","[1.78321395, 1.78321395]","[1.18662838, 1.18662838, 1.18662838]",0.00654277,P2PKH
3b29ef6f95552a41dabe41abeb22d5b088f330a8537175b6230980c35304cfbe,"[""1miHX1tRGi98i54tI6ht2TV2zzB535qWgl"", ""1VLqJooQwQDFLSx0EilbVaqzU9Ue591EuC""]","[""1Hk2qIL62GFJvnTRxFlNydZU9Vmrs5OY1J"", ""1VLqJooQwQDFLSx0EilbVaqzU9Ue591EuC""]","[0.99568877, 0.99568877]","[0.99087377, 0.99087377]",0.00962999,P2TR
697accc17ca7415d6431edfd2a32f81a6395b2e4200b9dda7efff4b213a899e8,"[""1v62AFRVdHM479uM37wVpxJjwed7JJNyA4""]","[""1bEOacyjuyaRVDzTYeoxQWhH9usd9Ow0v0"", ""1VGQ9taaezGQvSpcMdK3nLh7fLxVOXlgls""]",[3.83839111],"[1.91486606, 1.91486606]",0.008659,P2PKH
ecce1acd87287d3ebc674d76e96d98f6eb255979f5c494f84f603b21ae430592,"[""1AWLZSy6JHNRcgC22pH8cyV7lB2Vrks4Q4""]","[""16gyEjsoVpqhWOiTqfeSVzaZLjTXmLtuFb"", ""1qmqODsf7ID4HpbEyxHgn8yowINuY8fk1E"", ""1COfFlK3HyubC332fuOSkTfRNfRT8LjIck""]",[1.29178179],"[0.42881059, 0.42881059, 0.42881059]",0.00535003,P2TR
ba11b37e87ec4e327ba5d527cd008ac4cccb199d4838fdff862c0ac154080e33,"[""1ses0RPxkkqUQyjBIZ9BAiB3Qi61R6mI5D""]","[""108twQXGLnyHCi6ZECLjPXRLt9h9RDZERx"", ""1WtQTzdDKCSvj0K1oWq0D1UiTlRkNDgeCx""]",[3.61730155],"[1.80648234, 1.80648234]",0.00433687,P2WSH
11f2f9df5a2039a67bd9a1f765e57253ee2ff9234f6ede9913534029f6778702,"[""1LQKYuNdniKUYUOCsMBm2sXQ46S49KLF00""]","[""1VeWSt04B2lDCuQRpUbhzyEcG4FbBbFXWE"", ""1LQKYuNdniKUYUOCsMBm2sXQ46S49KLF00""]",[3.51525016],"[1.75658916, 1.75658916]",0.00207184,P2WPKH
243c7d0088c02b4e1cff7d36cf39bee9810b2d83cea2a0ee4f90c6b3eb5c8ac4,"[""10OPk9pkjI7ozlNAbMmKyRmUYdg2luCq1G""]","[""1wF5JBFBakYqcDDf00xfKfOfj3PKXLA4jT"", ""10OPk9pkjI7ozlNAbMmKyRmUYdg2luCq1G""]",[1.68401387],"[0.83801019, 0.83801019]",0.0079935,P2SH
04521768537555ade42215b75292e1cf203ab5ab5eb817707b7cddcbff3abcab,"[""1PmTKeUiDj888yjzKpvo6iyTKPmiruNGGV"", ""1GWIGcHHR9kjQN1o5SH7Amd8yyGADtSseR""]","[""1XRByQkNzM5t5q6Q93Pl3W3w7a1VRdtu15"", ""1n2XwpVZu4Ad18AUBKnSpsHmskXx848s4H"", ""1v2VCf1VqWAbHf8ZhShvCI678lY2FiQWmU""]","[1.1829673, 1.1829673]","[0.78584823, 0.78584823, 0.78584823]",0.0083899,P2WPKH
bba77b1bb34fd8905dda897998e419027f878ef8a3833618b7a1cbcbeaa810c2,"[""1ExtEpU21D6USsKZpaGv27mMh6gYTlxda9KBx""]","[""1sSHWXHmN9BTohnmdpqk0tb12atowOFimq""]",[0.03680677],[0.03673007],7.67e-05,P2WPKH
7417ccef5505f4ca698873d7503096facbbb211a049c6eb52b7f2ad88867bad6,"[""1EblLusMVOGECsEFHYHbV92hB0BckOW2kA""]","[""1kpWbyQXNfhPLVHejp1AtuKr2FleGKAbzq""]",[3.04739189],[3.04540765],0.00198424,P2WPKH
83fd3759e5727e602dffc18c79b27fdf575382290317e1234cee024ccb142201,"[""1qXmVHtyvY01uMTZoZgSNtElxqRvX3U7ug""]","[""1v62AFRVdHM479uM37wVpxJjwed7JJNyA4""]",[2.18022133],[2.17886339],0.00135794,P2TR
e43fb2ea92a795430da06a94733e7bf1e3dd282325876da2bd27c1977c06911e,"[""1JjNcJdql7LIbSPrfB91kZLXYlOqSvCKox""]","[""1rutoDz5PPTsR3Owyvd0XyYC7W1BYURO7U""]",[4.04857957],[4.03403134],0.01454823,P2WSH
290c1916ff166db74f297e9cc8f7d8f642a0e37d8e960b9176797d15b9aab938,"[""1VhnMIeO46NrMBUQLv9C5jHwiNk792wbXi"", ""1CSHoy0v6AzTBywuySmnlm2OM3HVzNnigO"", ""1Wfa1d0t3mjn0w4KZDRrgI3jzHMjID8Q48""]","[""1X87eCr0uIamIsMCKEVm3Vpazov026aO0T""]","[0.16323585, 0.16323585, 0.16323585]",[0.48802245],0.0016851,P2PKH
